Identificador de la publicación,Identificador de la página,Nombre de la página,Título,Duración (segundos),Hora de publicación,Enlace permanente,Tipo de publicación,Comentario sobre los datos,Fecha,Comentarios,Distribución,Impresiones,Interacciones,Seguimientos netos,Reacciones,Veces que se guardó,Veces que se compartió,Espectadores,Visualizaciones,Segundos en promedio reproducidos,Segundos reproducidos
1509292057902062,100064638461970,Supersubsidio,"📍 Visita ordinaria a Comfandi en Cali.

Supervisamos que los recursos parafiscales lleguen con transparencia y eficiencia a más de 658 mil trabajadores afiliados: vivienda, protección al desempleo, educación y empleabilidad.

Supervisión que se traduce en bienestar real. 🇨🇴

#Supersubsidio #SubsidioFamiliar #Cali",0,07/15/2026 15:27,https://www.facebook.com/SuperSubsidio/posts/pfbid02juHvR7ChMff4euYhRjGL1cofKfEa3AkzpVwxsmp8cpyjYGZTzGXo4hcCGCuEJU1xl,Foto,,Total,0,--,1716,9,0,9,0,0,1637,2804,,
1511745577656710,100064638461970,Supersubsidio,"🇨🇴 Este 20 de julio, el Presidente Gustavo Petro dará su último discurso público como jefe de Estado desde Ciudad Bolívar, en Bogotá, junto al pueblo colombiano.

Tras el desfile de nuestras Fuerzas Militares y de Policía, el Presidente se despedirá de las colombianas y los colombianos en un encuentro abierto para conmemorar el grito de Independencia y reconocer los avances de las reformas sociales impulsadas durante su Gobierno. 

📍 Plaza frente al Centro Comercial Gran Plaza El Ensueño.
🕘 Desfile: 9:00 a. m.
🕛 Discurso del Presidente: 12:00 m. #20DeJulioALasCalles",0,07/18/2026 09:31,https://www.facebook.com/SuperSubsidio/posts/pfbid0NKrYKxbQbjeisKZRMJuymFQjXUh7VKCQGMNdT1gCJFnudWEJK1yg7jeBe7zXAjT3l,Foto,,Total,3,--,1516,17,0,16,0,0,1458,2220,,
1512547144243220,100064638461970,Supersubsidio,"🇨🇴 En el Día de la Independencia, Colombia se reunirá en sus plazas para conmemorar la libertad, defender las reformas sociales y acompañar al Presidente @PetroGustavo en su último discurso público como jefe de Estado.

En Bogotá, el encuentro será en Ciudad Bolívar, donde el Presidente compartirá con el pueblo, luego del desfile de nuestras Fuerzas Militares y de Policía.

📍 Frente al Centro Comercial Gran Plaza El Ensueño.
🕘 Desfile: 9:00 a. m.
🕛 Último discurso del Presidente: 12:00 m.

#20DeJulioALasCalles",31,07/19/2026 09:01,https://www.facebook.com/reel/1306270394620466/,Reel,,Total,0,-0.1x,1580,17,1,15,0,2,1462,1710,4.76,7521.204
1513363984161536,100064638461970,Supersubsidio,"El 20 de julio de 1810 inició la independencia de Colombia, pero este no es un hecho enterrado en el pasado, sino un compromiso colectivo que se construye día a día. Hoy, honrar ese primer grito de libertad significa escuchar y responder a las demandas de dignidad, territorio y justicia social que persisten en el país.

¡La verdadera soberanía es una tarea de cada generación que sigue más vigente que nunca! 🇨🇴✨

#20DeJulio #Colombia #DíaDeLaIndependencia",65,07/20/2026 07:21,https://www.facebook.com/reel/4396836480634204/,Reel,,Total,6,+10x,4494,140,7,176,9,29,4994,5768,19.892,101032.633
1514684434029491,100064638461970,Supersubsidio,"📋 La Supersubsidio participó en la Junta Directiva de Fedecajas, presidida por el Ministro del Trabajo y Superintendente (e), Antonio Sanguino.

Seguimos trabajando por un Sistema de Subsidio Familiar más transparente, eficiente y al servicio de los trabajadores y sus familias. 🇨🇴

#Supersubsidio #SubsidioFamiliar",0,07/21/2026 18:10,https://www.facebook.com/SuperSubsidio/posts/pfbid0wP3BTnxz8YM2czbXXoQaj7P22qzHDgGp48FkxZatgHNARHfRLG49yWAS2FeXVSL8l,Foto,,Total,0,--,1484,14,0,11,0,3,1480,2462,,
1515416590622942,100064638461970,Supersubsidio,"🔍 Visita integral en territorio a COMFACESAR.

Del 21 al 24 de julio, nuestro equipo verifica en terreno la gestión administrativa, financiera, jurídica y técnica de la Caja, así como la correcta destinación de los recursos del Sistema de Compensación Familiar.

Nuestra labor de inspección y vigilancia no se detiene por el bienestar de los trabajadores. 🇨🇴

#Supersubsidio #SubsidioFamiliar",0,07/22/2026 13:14,https://www.facebook.com/SuperSubsidio/posts/pfbid0r7U6wVaUiEQge7ufSWJTRj6ZitNoxR5bohmx4mBomPtvaG8qZj2h84uFtvEdNxnLl,Foto,,Total,1,--,1202,9,1,8,0,1,1175,1859,,
1515472660617335,100064638461970,Supersubsidio,"🔎 ¡Seguimos vigilando en territorio!

Nuestra Delegada para Estudios Especiales y Evaluación de Proyectos visitó la Caja de Compensación Comfenalco Santander para auditar proyectos de inversión en servicios recreativos, vivienda y turismo por cerca de $450.000 millones.

Así garantizamos que cada recurso del sistema se invierta con transparencia y rigor, en beneficio directo de los trabajadores y sus familias. 🇨🇴💪

#Supersubsidio #SubsidioFamiliar",0,07/22/2026 15:08,https://www.facebook.com/SuperSubsidio/posts/pfbid02yKJfWuw94R4mizdCjX2wnQf6ZvDn7Ercww288cF25DxmGUcpq84S57J9WywhMDBRl,Foto,,Total,2,--,1289,7,0,5,0,1,1254,1907,,
1516121913885743,100064638461970,Supersubsidio,"⚙️🇨🇴 En el Sistema del Subsidio Familiar nada se deja al azar. Para garantizar que el apoyo llegue con fuerza a quienes más lo necesitan, en la SuperSubsidio lideramos la red de protección social más grande del país a través de un trabajo técnico y riguroso.

Nuestra operación estadística de Supersubsidio-OEGSSF se basa en:

✅ Procesamiento de datos complejos sobre vivienda, salud y recreación.

✅ Análisis profundo de las necesidades reales de los trabajadores.

✅ Construcción de política pública fundamentada en bases sólidas y estadísticas comprobables.

No solo recolectamos cifras; convertimos datos complejos en soluciones reales para que el subsidio familiar cumpla su verdadero propósito: transformar vidas y fortalecer a quienes hacen posible el crecimiento de Colombia. 📈🏠

Más información aquí:
👉 https://www.ssf.gov.co/web/guest/operacion-estadistica

#Supersubsidio #SubsidioFamiliar",62,07/23/2026 08:38,https://www.facebook.com/reel/1340388191497540/,Reel,,Total,0,-4.6x,535,6,0,5,0,1,512,556,3.894,2056.105
1517029713794963,100064638461970,Supersubsidio,"¿Te has preguntado por qué millones de familias pueden confiar plenamente en el Sistema del Subsidio Familiar? 🤔👨‍👩‍👧‍👦

 🔍 En la SuperSubsidio operamos como los guardianes del patrimonio social de los colombianos:

✅ Supervisamos al detalle el comportamiento y las operaciones de las Cajas de Compensación.

✅ Detectamos fallas y exigimos mejoras operativas de forma anticipada.

✅ Garantizamos la transparencia y eficiencia de cada recurso.

Nuestra vigilancia va mucho más allá de un simple control técnico o auditoría. Es la garantía absoluta de que tu confianza siempre estará respaldada. 🤝✨

Más información aquí:
👉 https://www.ssf.gov.co/web/guest/operacion-estadistica

#Supersubsidio #SubsidioFamiliar",86,07/24/2026 09:49,https://www.facebook.com/reel/1939531736601426/,Reel,,Total,0,-15.1x,413,4,0,4,0,0,379,417,3.324,1323.3
1517235773774357,100064638461970,Supersubsidio,"🛡️ En el Congreso de Auditores y Revisores Fiscales, realizado en Comcaja, fuimos enfáticos: el control interno en las Cajas de Compensación no puede quedarse en un cumplimiento documental ni existir solo en el organigrama.

Como ente de vigilancia, nuestra expectativa es clara: exigimos gestión de riesgos real y efectiva. No buscamos más informes, vigilamos que se tomen mejores decisiones. 🇨🇴

#Supersubsidio #SubsidioFamiliar",0,07/24/2026 15:38,https://www.facebook.com/SuperSubsidio/posts/pfbid02D6BJCeihWq5NZemQ8v6nF3dKq3CujUVJUe2sdkPGDJPHHEMpooB1VRZHJGnSJXQWl,Foto,,Total,2,--,2012,17,1,17,0,4,1993,3009,,
1520518593446075,100064638461970,Supersubsidio,"Trabajo decente y digno: un logro histórico para Colombia.

Te invitamos a la Rendición de Cuentas 2026 del Ministerio del Trabajo, un espacio para conocer los avances que han fortalecido los derechos laborales, el empleo digno y la protección social en el país.

📅 Jueves 30 de julio
🕗 8:00 a. m.
📍 Compensar Av. 68 – Plaza Jubileo

Inscríbete aquí: https://forms.cloud.microsoft/r/vexPH8RdcK?origin=lprLink

🟣 *Instagram:* https://www.instagram.com/p/DbG_niOpdGT/?igsh=NDN5N3YwZG1yNnhi

⚫️ *X:* https://x.com/mintrabajocol/status/2080715607788372180

🔵 *Facebook:* https://www.facebook.com/share/p/1DEbAJAUxf/",0,07/27/2026 11:15,https://www.facebook.com/SuperSubsidio/posts/pfbid02goCpjg1EdmaWQ7V3GkUHvNmAGvS2NmPGqV1nTL58B51zJ5w6nn6RQo9hnMHeHD3el,Foto,,Total,0,--,358,3,0,3,0,0,342,516,,
1522431076588160,100064638461970,Supersubsidio,"Trabajo decente y digno: un logro histórico para Colombia.

Te invitamos a la Rendición de Cuentas 2026 del Ministerio del Trabajo, un espacio para conocer los avances que han fortalecido los derechos laborales, el empleo digno y la protección social en el país.

📅 Jueves 30 de julio
🕗 8:00 a. m.
📍 Compensar Av. 68 – Plaza Jubileo

Inscríbete aquí: https://forms.cloud.microsoft/r/vexPH8RdcK?origin=lprLink

🟣 Instagram: https://www.instagram.com/p/DbG_niOpdGT/?igsh=NDN5N3YwZG1yNnhi

⚫️ X: https://x.com/mintrabajocol/status/2080715607788372180

🔵 Facebook: https://www.facebook.com/share/p/1DEbAJAUxf/",0,07/29/2026 11:59,https://www.facebook.com/SuperSubsidio/posts/pfbid0NV8wsBkFWdR3AippekFvKLwfGqSFbDrEeDpfw4K5yJbAtwHvdAYzdrUgEPPzgpoWl,Foto,,Total,0,--,253,1,0,1,0,0,244,382,,
1522548259909775,100064638461970,Supersubsidio,"🏳️‍🌈 La diversidad también se protege desde el bienestar. En el Valle del Cauca seguimos trabajando para que cada afiliado/a/e acceda a sus beneficios en igualdad de condiciones.

#FamiliasDiversas #Supersubsidio #SubsidioFamiliar",0,07/29/2026 15:21,https://www.facebook.com/SuperSubsidio/posts/pfbid037E6agKaM9EMDYsH5tmDgPpxErRXbFdezDpiFH1vB5nNowNpQyZoeGP3YY1H6xfbzl,Foto,,Total,1,--,1582,6,1,5,0,0,1528,2092,,
1522614126569855,100064638461970,Supersubsidio,"🇨🇴 Los resultados también se cuentan.

Este miércoles conoceremos cómo el Sector Trabajo avanzó en empleo, derechos laborales, formación para el trabajo y protección social para millones de colombianos.

Acompáñanos en nuestra Rendición de Cuentas.

#NiUnDerechoAtrás",0,07/29/2026 17:30,https://www.facebook.com/SuperSubsidio/posts/pfbid01BRdRzvM1cofK9Z7MViL5tMHy8rLkqKHPT62dr67LHMb7B51HVpkjhsPvMM1F4nNl,Foto,,Total,0,--,417,1,0,1,0,0,409,587,,
1522649239899677,100064638461970,Supersubsidio,"🇨🇴 Cada cifra representa una historia de vida.

Mañana conocerás cómo el Sector Trabajo convirtió las políticas públicas en empleo, derechos y protección social para millones de colombianos.

No te pierdas nuestra Rendición de Cuentas.

#NiUnDerechoAtrás",0,07/29/2026 18:32,https://www.facebook.com/SuperSubsidio/posts/pfbid02RuF5NNJAJZP12ohqW91KhPb4aEqpo4KucFyof27755nPYD1H6P8hVvgoWJQ2zMGgl,Foto,,Total,0,--,323,2,0,2,0,0,324,471,,
1522682913229643,100064638461970,Supersubsidio,"🇨🇴 Falta un día.

Mañana presentaremos el balance de los principales logros del Sector Trabajo y responderemos con transparencia a la ciudadanía sobre los avances alcanzados.

¡Te esperamos!

#NiUnDerechoAtrás",0,07/29/2026 19:30,https://www.facebook.com/SuperSubsidio/posts/pfbid0gRN55bbaEVQ8eTaFHiELyfsu2UPFzrDKGUDzY4vrXFyVNiqtxjVdsVAHpmCAUwcsl,Foto,,Total,0,--,295,0,0,0,0,0,291,439,,
1523177173180217,100064638461970,Supersubsidio,"🇨🇴 ¡Llegó el día!

Hoy presentaremos el balance de los principales logros del Sector Trabajo y responderemos con transparencia a la ciudadanía sobre los avances alcanzados.

Conéctate desde el canal de YouTube 
👉 https://www.youtube.com/watch?v=P0LEi2QtH7M

#NiUnDerechoAtrás",0,07/30/2026 07:13,https://www.facebook.com/SuperSubsidio/posts/pfbid0GtEk2FQjcQZaaX3usXw5214xUfBDxVb54EgfC8XVN4j9SXc3f1NCWDRVyhuJhJNhl,Foto,,Total,0,--,526,0,0,0,0,0,516,724,,
1523221723175762,100064638461970,Supersubsidio,"Hoy presentaremos el balance de los principales logros del Sector Trabajo y responderemos con transparencia a la ciudadanía sobre los avances alcanzados.

",0,07/30/2026 08:06,https://www.facebook.com/SuperSubsidio/posts/pfbid02YfCX8DKVuKb7pFnJhdDJMySYqC8mMWkWjtmkQgh2TDvrnfVuw7SnLYVLNSsL5gypl,Enlace,,Total,0,--,124,1,0,1,0,0,119,216,,
1523336769830924,100064638461970,Supersubsidio,"No venimos a repetir promesas vacías, venimos a demostrar con hechos que el cambio se construye trabajando con y para el pueblo.

Así le rendimos cuentas al pueblo colombiano: con transparencia, con compromiso social y con la convicción de que los derechos no se mendigan, se garantizan.

Le cumplimos a las y los trabajadores, a las mujeres rurales, a las familias y a quienes sostienen este país con su esfuerzo diario, avanzando hacia un Sistema del Subsidio Familiar más justo, más solidario y verdaderamente al servicio de la gente.

Superintendencia del Subsidio Familiar. Con dignidad cumplimos. 🇨🇴

#NiUnDerechoAtrás #SubsidioFamilar #Supersubsidio",0,07/30/2026 10:31,https://www.facebook.com/SuperSubsidio/posts/pfbid0VnYazvrUoWhLPb77ZoBwJ8tEy9D6ET1Dz7hTXGceT3v5FL1viMWV3evTCjWFxRyHl,Foto,,Total,2,--,1891,15,-1,13,0,0,1860,3164,,
1524152183082716,100064638461970,Supersubsidio,"🏡 Esto no son solo cifras, es dignidad y futuro.

1.413 mujeres rurales en Colombia ya tienen un subsidio familiar de vivienda propia. 1.295 desembolsados en 238 municipios, con una inversión de $65.980 millones de pesos.

Detrás de cada dato hay una familia que hoy tiene techo, estabilidad y un nuevo comienzo.

Desde la Supersubsidio trabajamos con enfoque diferencial y de género para que ninguna mujer trabajadora, sin importar dónde viva, se quede sin la oportunidad de un hogar propio.

¡Con dignidad cumplimos! 🇨🇴

#Supersubsidio #SubsidioFamiliar #SubsidioDeVivienda",64,07/31/2026 08:01,https://www.facebook.com/reel/2205296530261753/,Reel,,Total,0,-4.5x,395,3,0,3,0,0,362,410,4.811,1847.545
1524229886408279,100064638461970,Supersubsidio,"🇨🇴 La Superintendencia del Subsidio Familiar participó en la VI Sesión Ministerial y de Alto Nivel de la Comisión Intersectorial Nacional de Reparaciones Históricas, un espacio de articulación entre entidades del Estado para avanzar en la reparación histórica, la restauración de la dignidad y la garantía de los derechos de los pueblos étnicos de Colombia.

Reafirmamos nuestro compromiso con la equidad, la inclusión y el trabajo conjunto para construir un país más justo, reconociendo la diversidad y fortaleciendo acciones que contribuyan a la memoria, la reparación y la no repetición.

#Supersubsidio #SubsidioFamiliar",0,07/31/2026 09:46,https://www.facebook.com/SuperSubsidio/posts/pfbid02MesBCPFhjxzXHieg99C3knG7T7QtRGVNLkLhw2RfEG8tP6RGxmRSQhSh7YCCCYEGl,Foto,,Total,0,--,408,1,0,1,0,0,406,635,,
1524428466388421,100064638461970,Supersubsidio,"¡La diversidad fortalece el bienestar! 🌈

Nuestra Oficina de Protección al Usuario llevó al Valle del Cauca jornadas de inclusión para que la población LGBTIQ+ conozca y reclame sus derechos en el Sistema del Subsidio Familiar. 💜

Todas las familias cuentan. 🇨🇴

#Supersubsidio #SubsidioFamiliar",0,07/31/2026 15:11,https://www.facebook.com/SuperSubsidio/posts/pfbid02eQj6mve7JVC8CkG9vyftnq275NqM7exAR4vY7XbU2snhe7LHnCkojDEiJZnj44Mvl,Foto,,Total,0,--,462,4,0,4,0,0,455,736,,
1524467076384560,100064638461970,Supersubsidio,"🔍 Esta semana visitamos CAJASAN en Santander para evaluar el impacto financiero, jurídico y social de sus programas y verificar la correcta destinación de los recursos del subsidio familiar.

Así garantizamos que cada peso se traduzca en bienestar real para los trabajadores y sus familias. 🇨🇴

📍 Santander | 27 al 31 de julio de 2026

#Supersubsidio #SubsidioFamiliar",0,07/31/2026 16:28,https://www.facebook.com/SuperSubsidio/posts/pfbid02VRuNBQJuua62VEhGCYT1N35fFWYPLEyyJnA1eeDQnF8MD9ZGpJ24VAHnLpay94utl,Foto,,Total,0,--,467,3,0,4,0,0,456,835,,
1525073529657248,100064638461970,Supersubsidio,"En el Cesar, la información también transforma vidas. 💙

Junto a Comfacesar recorrimos empresas de Valledupar para que más trabajadores conocieran los beneficios que ya tienen por estar afiliados a una Caja de Compensación: subsidio monetario, vivienda, educación, crédito social y mucho más.

Porque conocer tus derechos es el primer paso para ejercerlos. 🇨🇴

#Supersubsidio #SubsidioFamiliar",81,08/01/2026 08:22,https://www.facebook.com/reel/1373993531358677/,Reel,,Total,0,-6.3x,378,2,0,2,0,0,417,476,3.318,1513.144
1526887272809207,100064638461970,Supersubsidio,"📢 Aviso importante para nuestros usuarios.

Hoy, de 4:00 p.m. a 7:00 p.m., nuestra Sede Electrónica estará en mantenimiento programado. Esta pausa temporal nos permite realizar actualizaciones técnicas en la plataforma Liferay para seguir ofreciéndote un mejor servicio. 🛠️💻

Agradecemos tu comprensión.

#Supersubsidio #SubsidioFamiliar",0,08/03/2026 07:16,https://www.facebook.com/SuperSubsidio/posts/pfbid0KmzvEn55yTvBKAnsnVeamijGyMBEbYmGsK2Sv5KRjXEv152Lzh2rmHCtXpXjrm7il,Foto,,Total,1,--,592,2,0,1,0,0,561,810,,
1527829776048290,100064638461970,Supersubsidio,"En estos 4 años recuperamos +$50.000 millones en subsidios de vivienda del FOVIS y unificamos las reglas contables de todas las Cajas de Compensación con la Resolución 0451 de 2025. 🏠✅

Así protegemos el Subsidio Familiar: con transparencia y orden para las familias colombianas.

Superintendencia del Subsidio Familiar, con dignidad cumplimos.

#Supersubsidio #SubsidioFamiliar #SubsidioDeVivienda",54,08/04/2026 07:18,https://www.facebook.com/reel/1581961463592328/,Reel,,Total,1,-0.1x,499,6,0,4,0,1,454,523,4.311,2116.732
1529784589186142,100064638461970,Supersubsidio,"En estos 4️⃣ años, el Gobierno del Presidente Gustavo Petro dignificó la labor de quienes cuidan a la niñez y protegen la vida.

Con empleo público, salario digno y prestaciones sociales garantizadas, 2.300 madres comunitarias en todo el país hoy cuentan con mejores condiciones laborales y el reconocimiento que durante años merecieron.

#GraciasPetro",0,08/06/2026 07:35,https://www.facebook.com/SuperSubsidio/posts/pfbid0FeW5BZaRuB7ffZsZop4BjmNwa986kPVJPaM6yeY7MiEhADUSwtC4Y21xrQd7YU2dl,Foto,,Total,0,--,1417,20,-1,18,0,3,1420,2091,,
1529998412498093,100064638461970,Supersubsidio,"En la Supersubsidio, nuestro compromiso va más allá de la vigilancia. Trabajamos por la gente:

📊 165.522 atenciones a colombianos.

👷 35.164 trabajadores capacitados.

🤝 Alianza con ONU Mujeres para prevenir el acoso y la violencia de género.

🗣️ Carta de Trato Digno traducida a 5 lenguas indígenas.

Cuatro años cumpliendo con dignidad, para que ningún colombiano se quede sin voz ni sin garantías.

#Supersubsidio #SubsidioFamiliar",65,08/06/2026 12:14,https://www.facebook.com/reel/1704925817462744/,Reel,,Total,0,-1.1x,707,10,0,11,0,0,640,770,7.472,5282.914
1531820732315861,100064638461970,Supersubsidio,"🇨🇴 Desde la Superintendencia del Subsidio Familiar le damos la bienvenida al presidente Abelardo de la Espriella y a la ministra del Trabajo, Natalia López Fuentes, al frente del nuevo Gobierno Nacional.

Reafirmamos nuestro compromiso con la misión de inspección, vigilancia y control del Sistema del Subsidio Familiar, trabajando cada día por el bienestar de los trabajadores colombianos y sus familias. 💪

#Supersubsidio #SubsidioFamiliar",0,08/08/2026 11:59,https://www.facebook.com/SuperSubsidio/posts/pfbid02aMB9jEhs2uccDSRnQLYmjvheQSk2a1VjM3NxNkL9qskYLFUc24sS65nRea48JL4Ml,Foto,,Total,14,--,23208,146,40,135,2,1,23227,31036,,
1533501938814407,100064638461970,Supersubsidio,,0,08/10/2026 07:56,https://www.facebook.com/photo.php?fbid=1533501938814407&set=a.403978728433406&type=3,Foto,,Total,0,--,1,2,0,3,0,0,1,1,,
1533614408803160,100064638461970,Supersubsidio,🇨🇴 Toda nuestra solidaridad con Colombia.,0,08/10/2026 10:40,https://www.facebook.com/SuperSubsidio/posts/pfbid02FL9sQHt8W4rHeh4R5gVJskfrZF7CJEBk13Korq4xziUqzTm1mERYpGzbSgWT4CkYl,Foto,,Total,0,--,1445,14,-1,15,0,4,1400,2142,,
1534452145386053,100064638461970,Supersubsidio,,0,08/11/2026 09:39,https://www.facebook.com/SuperSubsidio/posts/pfbid02H69zwaodbY1ow4SupGmjXWYSV6qAuQD6mnFCNu1DrGcKiBM4Aj9iHa5X3SHAnLW7l,Contenido,,Total,0,--,537,5,0,6,0,0,515,886,,
1534543568710244,100064638461970,Supersubsidio,"📊 Detrás de cada cifra hay una familia.

Con la Operación Estadística, en Supersubsidio recopilamos, procesamos y analizamos información clave del Sistema del Subsidio Familiar. Así identificamos tendencias, fortalecemos la vigilancia y apoyamos decisiones basadas en evidencia, para que los recursos se conviertan en bienestar real. 💜

Más información aquí:
👉 https://www.ssf.gov.co/web/guest/operacion-estadistica

#Supersubsidio #SubsidioFamiliar",74,08/11/2026 11:37,https://www.facebook.com/reel/859191373791169/,Reel,,Total,0,-4.5x,570,5,0,5,0,0,518,611,4.443,2466.168
1534776428686958,100064638461970,Supersubsidio,"📍 La Superintendencia del Subsidio Familiar adelantó su visita de inspección, vigilancia y control a COMFENALCO Cartagena, evaluando la gestión integral, la ejecución de programas y servicios sociales, y la adecuada administración de los recursos del Sistema del Subsidio Familiar.

Transparencia, vigilancia y compromiso: así seguimos fortaleciendo el bienestar de los trabajadores colombianos y sus familias. 🇨🇴

#Supersubsidio #SubsidioFamiliar #Cartagena",0,08/11/2026 17:51,https://www.facebook.com/SuperSubsidio/posts/pfbid02GXcQsBtnwhkHgFJQsxZLHx3yxFZvznecN3CcZ361k6987nis6eEhdJrhLcLL5uRul,Foto,,Total,5,--,1179,9,0,6,0,1,1117,1933,,
1535541015277166,100064638461970,Supersubsidio,"🚨 Desde la Superintendencia del Subsidio Familiar rechazamos categóricamente el ataque perpetrado contra Javier Gómez Gutiérrez, subdirector administrativo y financiero de Comfanorte.

Expresamos nuestra solidaridad con él, su familia y toda la comunidad de Comfanorte, y hacemos votos por su pronta recuperación.

Rechazamos la violencia y defendemos siempre la vida.

#Supersubsidio #SubsidioFamiliar",0,08/12/2026 12:44,https://www.facebook.com/SuperSubsidio/posts/pfbid0PCepzfaEX3yHFfiQL29RrzTYk3EfeMPYacDi6sgaJ3iinZSSM9RZJVrAQUocetDMl,Foto,,Total,0,--,4074,42,0,43,0,7,3977,6276,,
1536424025188865,100064638461970,Supersubsidio,"👀 Muy pronto: una nueva versión del Observatorio del Subsidio Familiar.

Navegación más clara, nuevos contenidos, control de envíos y nuevas herramientas para consultar la información del Sistema de Subsidio Familiar.

Pronto anunciaremos la fecha oficial. ¡Mantente atento a nuestras redes! 🔔

#Supersubsidio #SubsidioFamiliar",16,08/13/2026 11:45,https://www.facebook.com/reel/1073305868490748/,Reel,,Total,2,+0.1x,681,5,0,4,0,0,608,774,2.973,2069.29
1538168838347717,100064638461970,Supersubsidio,¡Todos unidos por Colombia! 🇨🇴,33,08/15/2026 06:46,https://www.facebook.com/reel/2294926131257515/,Reel,,Total,2,+0.6x,757,16,0,14,0,1,675,889,6.84,5308.6
1542133457951255,100064638461970,Supersubsidio,"No son solo números, son hogares respaldados. 👨‍👩‍👧‍👦🇨🇴

Gracias a la Operación Estadística de Supersubsidio, ratificamos que el Subsidio Familiar es un motor clave de equidad: más de 10.7 millones de afiliados y más de 10 millones de beneficiarios acompañados en todo el territorio nacional.

Más información aquí:
👉 https://www.ssf.gov.co/web/guest/operacion-estadistica

#Supersubsidio #SubsidioFamiliar",49,08/19/2026 12:30,https://www.facebook.com/reel/1024415540599276/,Reel,,Total,2,-0.2x,645,3,0,1,0,1,593,750,3.775,2529.319
1542996367864964,100064638461970,Supersubsidio,"¡Una nueva etapa comienza en la Supersubsidio! 🤝✨

Recibimos con alegría a Natalia Eugenia López Fuentes como Superintendente del Subsidio Familiar (E). Le damos una cálida bienvenida y nuestros mejores deseos en esta labor al servicio de las familias colombianas. 🇨🇴

#Supersubsidio #SubsidioFamiliar",0,08/20/2026 10:06,https://www.facebook.com/SuperSubsidio/posts/pfbid02gbXysgv5N59dKXsp7dCaVZ5dBZBBgeZD2NeuhUDFjtsE5grPFpAa7whUFwud6NVcl,Foto,,Total,66,--,59191,853,166,779,1,45,58927,82604,,
1543219931175941,100064638461970,Supersubsidio,"🤝 Un encuentro para seguir trabajando por las familias colombianas.

Recibimos en la SuperSubsidio a la Ministra del Trabajo, Natalia Eugenia López Fuentes, quien asume también el encargo de las funciones como Superintendente del Subsidio Familiar.

🇨🇴 Seguimos fortaleciendo nuestro compromiso con las y los trabajadores y sus familias.

#SuperSubsidio #SubsidioFamiliar #MinisterioDelTrabajo #Colombia #FamiliasColombianas",0,08/20/2026 15:46,https://www.facebook.com/SuperSubsidio/posts/pfbid021CCoJfLEJYGXQXCjMSm4uvfudPcw1AhNiQzw7mC2tAziaa5ZvDaFgQaVCnbBnRUZl,Foto,,Total,2,--,3908,35,5,68,0,3,3722,7103,,
1544183877746213,100064638461970,Supersubsidio,"📢 La Supersubsidio designó al Dr. Fabián Vicente Mayor Olaya como agente especial de intervención de Comfenalco Antioquia, quien liderará el levantamiento ordenado de la medida cautelar (Res. 0563/2026). 

Fabián Mayor es abogado con más de 20 años de experiencia, comprometido con la transparencia y el patrimonio de los trabajadores. 🇨🇴

#Supersubsidio #SubsidioFamiliar",0,08/21/2026 17:23,https://www.facebook.com/SuperSubsidio/posts/pfbid02RcfCHGF9Fn2RphNnT1vqUBwaRwQ5iDn4sNgm6ghJvohB3rpXABzv7XDciqSXDk4sl,Foto,,Total,3,--,4046,31,2,27,0,3,3874,6335,,
1547601644071103,100064638461970,Supersubsidio,"📢 Protegemos los recursos del Sistema del Subsidio Familiar.

Desde la Superintendencia del Subsidio Familiar reafirmamos nuestro compromiso con la transparencia, la vigilancia y la protección de los recursos destinados al bienestar de las y los trabajadores antioqueños y sus familias.

Cerca de $1 billón está en el centro de estas acciones, porque los recursos del subsidio familiar tienen un propósito: el bienestar de las familias.

#SuperSubsidio #SubsidioFamiliar #ComfenalcoAntioquia #Trabajo #Trabajadores Familias Antioquia Transparencia Vigilancia Protección",134,08/25/2026 08:43,https://www.facebook.com/reel/1063831602670203/,Reel,,Total,18,+15.5x,9987,190,20,157,4,21,9212,10574,17.894,171392.607
